branch,z,H,F,G,T
1.000000000000e+00,1.888000000000e+01,-6.405034729389e-01,-2.319555062244e-05,9.999981983811e-01,1.000002789194e+00
1.000000000000e+00,1.890000000000e+01,-6.405025562628e-01,-2.263926744200e-05,9.999982431721e-01,1.000002725715e+00
1.000000000000e+00,1.892000000000e+01,-6.405016617176e-01,-2.208898122253e-05,9.999982873930e-01,1.000002662819e+00
1.000000000000e+00,1.894000000000e+01,-6.405007890650e-01,-2.154464077136e-05,9.999983310511e-01,1.000002600501e+00
1.000000000000e+00,1.896000000000e+01,-6.404999380678e-01,-2.100619509410e-05,9.999983741535e-01,1.000002538754e+00
1.000000000000e+00,1.898000000000e+01,-6.404991084913e-01,-2.047359370104e-05,9.999984167073e-01,1.000002477575e+00
1.000000000000e+00,1.900000000000e+01,-6.404983001032e-01,-1.994678660185e-05,9.999984587195e-01,1.000002416957e+00
1.000000000000e+00,1.902000000000e+01,-6.404975126718e-01,-1.942572400080e-05,9.999985001970e-01,1.000002356896e+00
1.000000000000e+00,1.904000000000e+01,-6.404967459692e-01,-1.891035678715e-05,9.999985411466e-01,1.000002297386e+00
1.000000000000e+00,1.906000000000e+01,-6.404959997681e-01,-1.840063604081e-05,9.999985815750e-01,1.000002238423e+00
1.000000000000e+00,1.908000000000e+01,-6.404952738436e-01,-1.789651332703e-05,9.999986214888e-01,1.000002180001e+00
1.000000000000e+00,1.910000000000e+01,-6.404945679731e-01,-1.739794069124e-05,9.999986608947e-01,1.000002122115e+00
1.000000000000e+00,1.912000000000e+01,-6.404938819350e-01,-1.690487036606e-05,9.999986997989e-01,1.000002064760e+00
1.000000000000e+00,1.914000000000e+01,-6.404932155107e-01,-1.641725524271e-05,9.999987382080e-01,1.000002007933e+00
1.000000000000e+00,1.916000000000e+01,-6.404925684825e-01,-1.593504839575e-05,9.999987761283e-01,1.000001951626e+00
1.000000000000e+00,1.918000000000e+01,-6.404919406352e-01,-1.545820336639e-05,9.999988135659e-01,1.000001895837e+00
1.000000000000e+00,1.920000000000e+01,-6.404913317555e-01,-1.498667415752e-05,9.999988505270e-01,1.000001840560e+00
1.000000000000e+00,1.922000000000e+01,-6.404907416310e-01,-1.452041495197e-05,9.999988870177e-01,1.000001785791e+00
1.000000000000e+00,1.924000000000e+01,-6.404901700525e-01,-1.405938056580e-05,9.999989230439e-01,1.000001731524e+00
1.000000000000e+00,1.926000000000e+01,-6.404896168116e-01,-1.360352599128e-05,9.999989586116e-01,1.000001677756e+00
1.000000000000e+00,1.928000000000e+01,-6.404890817019e-01,-1.315280666929e-05,9.999989937266e-01,1.000001624481e+00
1.000000000000e+00,1.930000000000e+01,-6.404885645193e-01,-1.270717848455e-05,9.999990283947e-01,1.000001571695e+00
1.000000000000e+00,1.932000000000e+01,-6.404880650603e-01,-1.226659749476e-05,9.999990626215e-01,1.000001519394e+00
1.000000000000e+00,1.934000000000e+01,-6.404875831247e-01,-1.183102036625e-05,9.999990964127e-01,1.000001467573e+00
1.000000000000e+00,1.936000000000e+01,-6.404871185126e-01,-1.140040393479e-05,9.999991297738e-01,1.000001416228e+00
1.000000000000e+00,1.938000000000e+01,-6.404866710267e-01,-1.097470546731e-05,9.999991627103e-01,1.000001365354e+00
1.000000000000e+00,1.940000000000e+01,-6.404862404713e-01,-1.055388265737e-05,9.999991952276e-01,1.000001314947e+00
1.000000000000e+00,1.942000000000e+01,-6.404858266516e-01,-1.013789336473e-05,9.999992273310e-01,1.000001265003e+00
1.000000000000e+00,1.944000000000e+01,-6.404854293758e-01,-9.726696034162e-06,9.999992590258e-01,1.000001215518e+00
1.000000000000e+00,1.946000000000e+01,-6.404850484527e-01,-9.320249273235e-06,9.999992903171e-01,1.000001166486e+00
1.000000000000e+00,1.948000000000e+01,-6.404846836930e-01,-8.918512103917e-06,9.999993212103e-01,1.000001117905e+00
1.000000000000e+00,1.950000000000e+01,-6.404843349095e-01,-8.521443958121e-06,9.999993517102e-01,1.000001069770e+00
1.000000000000e+00,1.952000000000e+01,-6.404840019158e-01,-8.129004427523e-06,9.999993818219e-01,1.000001022077e+00
1.000000000000e+00,1.954000000000e+01,-6.404836845279e-01,-7.741153665942e-06,9.999994115503e-01,1.000000974822e+00
1.000000000000e+00,1.956000000000e+01,-6.404833825629e-01,-7.357851983629e-06,9.999994409004e-01,1.000000928000e+00
1.000000000000e+00,1.958000000000e+01,-6.404830958396e-01,-6.979060089034e-06,9.999994698769e-01,1.000000881609e+00
1.000000000000e+00,1.960000000000e+01,-6.404828241786e-01,-6.604739084509e-06,9.999994984846e-01,1.000000835643e+00
1.000000000000e+00,1.962000000000e+01,-6.404825674014e-01,-6.234850225908e-06,9.999995267282e-01,1.000000790099e+00
1.000000000000e+00,1.964000000000e+01,-6.404823253319e-01,-5.869355309200e-06,9.999995546124e-01,1.000000744974e+00
1.000000000000e+00,1.966000000000e+01,-6.404820977949e-01,-5.508216280645e-06,9.999995821416e-01,1.000000700262e+00
1.000000000000e+00,1.968000000000e+01,-6.404818846170e-01,-5.151395469080e-06,9.999996093204e-01,1.000000655961e+00
1.000000000000e+00,1.970000000000e+01,-6.404816856263e-01,-4.798855581767e-06,9.999996361533e-01,1.000000612067e+00
1.000000000000e+00,1.972000000000e+01,-6.404815006519e-01,-4.450559473442e-06,9.999996626446e-01,1.000000568576e+00
1.000000000000e+00,1.974000000000e+01,-6.404813295254e-01,-4.106470517709e-06,9.999996887988e-01,1.000000525484e+00
1.000000000000e+00,1.976000000000e+01,-6.404811720788e-01,-3.766552232552e-06,9.999997146201e-01,1.000000482788e+00
1.000000000000e+00,1.978000000000e+01,-6.404810281460e-01,-3.430768503461e-06,9.999997401127e-01,1.000000440483e+00
1.000000000000e+00,1.980000000000e+01,-6.404808975627e-01,-3.099083579439e-06,9.999997652809e-01,1.000000398567e+00
1.000000000000e+00,1.982000000000e+01,-6.404807801651e-01,-2.771461851148e-06,9.999997901288e-01,1.000000357036e+00
1.000000000000e+00,1.984000000000e+01,-6.404806757920e-01,-2.447868207639e-06,9.999998146603e-01,1.000000315886e+00
1.000000000000e+00,1.986000000000e+01,-6.404805842825e-01,-2.128267676642e-06,9.999998388797e-01,1.000000275114e+00
1.000000000000e+00,1.988000000000e+01,-6.404805054777e-01,-1.812625638875e-06,9.999998627908e-01,1.000000234717e+00
1.000000000000e+00,1.990000000000e+01,-6.404804392202e-01,-1.500907824189e-06,9.999998863975e-01,1.000000194690e+00
1.000000000000e+00,1.992000000000e+01,-6.404803853532e-01,-1.193080098493e-06,9.999999097038e-01,1.000000155030e+00
1.000000000000e+00,1.994000000000e+01,-6.404803437223e-01,-8.891088063514e-07,9.999999327134e-01,1.000000115735e+00
1.000000000000e+00,1.996000000000e+01,-6.404803141736e-01,-5.889604255126e-07,9.999999554302e-01,1.000000076800e+00
1.000000000000e+00,1.998000000000e+01,-6.404802965549e-01,-2.926017727199e-07,9.999999778578e-01,1.000000038223e+00
1.000000000000e+00,2.000000000000e+01,-6.404802907154e-01,1.368725419834e-23,1.000000000000e+00,1.000000000000e+00
2.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.786779084229e-29,0.000000000000e+00,1.044999999967e+00
2.000000000000e+00,2.000000000000e-02,-1.912817921956e-04,9.501192343326e-03,1.171452186809e-02,1.044733268658e+00
2.000000000000e+00,4.000000000000e-02,-7.551247856908e-04,1.862958579087e-02,2.342151885975e-02,1.044466538202e+00
2.000000000000e+00,6.000000000000e-02,-1.676799353454e-03,2.739427772875e-02,3.511381522203e-02,1.044199810761e+00
2.000000000000e+00,8.000000000000e-02,-2.941937458804e-03,3.580424983430e-02,4.678460347015e-02,1.043933089870e+00
2.000000000000e+00,1.000000000000e-01,-4.536527974503e-03,4.386836548995e-02,5.842743093203e-02,1.043666380384e+00
2.000000000000e+00,1.200000000000e-01,-6.446911903181e-03,5.159536744171e-02,7.003618671487e-02,1.043399688421e+00
2.000000000000e+00,1.400000000000e-01,-8.659777509209e-03,5.899387569164e-02,8.160508908009e-02,1.043133021312e+00
2.000000000000e+00,1.600000000000e-01,-1.116215537031e-02,6.607238561509e-02,9.312867321275e-02,1.042866387548e+00
2.000000000000e+00,1.800000000000e-01,-1.394141335859e-02,7.283926629268e-02,1.046017793736e-01,1.042599796726e+00
2.000000000000e+00,2.000000000000e-01,-1.698525155879e-02,7.930275904801e-02,1.160195414208e-01,1.042333259502e+00
2.000000000000e+00,2.200000000000e-01,-2.028169713197e-02,8.547097618195e-02,1.273773756910e-01,1.042066787543e+00
2.000000000000e+00,2.400000000000e-01,-2.381909913262e-02,9.135189989469e-02,1.386709702275e-01,1.041800393474e+00
2.000000000000e+00,2.600000000000e-01,-2.758612328584e-02,9.695338138729e-02,1.498962743461e-01,1.041534090835e+00
2.000000000000e+00,2.800000000000e-01,-3.157174673246e-02,1.022831401341e-01,1.610494885274e-01,1.041267894029e+00
2.000000000000e+00,3.000000000000e-01,-3.576525274807e-02,1.073487633184e-01,1.721270546281e-01,1.041001818284e+00
2.000000000000e+00,3.200000000000e-01,-4.015622544264e-02,1.121577054232e-01,1.831256463987e-01,1.040735879600e+00
2.000000000000e+00,3.400000000000e-01,-4.473454444696e-02,1.167172879699e-01,1.940421603020e-01,1.040470094710e+00
2.000000000000e+00,3.600000000000e-01,-4.949037959113e-02,1.210346993974e-01,2.048737066215e-01,1.040204481032e+00
2.000000000000e+00,3.800000000000e-01,-5.441418558117e-02,1.251169950749e-01,2.156176008534e-01,1.039939056633e+00
2.000000000000e+00,4.000000000000e-01,-5.949669667861e-02,1.289710974408e-01,2.262713553715e-01,1.039673840178e+00
2.000000000000e+00,4.200000000000e-01,-6.472892138798e-02,1.326037962621e-01,2.368326713606e-01,1.039408850897e+00
2.000000000000e+00,4.400000000000e-01,-7.010213715716e-02,1.360217490074e-01,2.472994310085e-01,1.039144108539e+00
2.000000000000e+00,4.600000000000e-01,-7.560788509457e-02,1.392314813272e-01,2.576696899502e-01,1.038879633337e+00
2.000000000000e+00,4.800000000000e-01,-8.123796470788e-02,1.422393876360e-01,2.679416699577e-01,1.038615445964e+00
2.000000000000e+00,5.000000000000e-01,-8.698442866775e-02,1.450517317898e-01,2.781137518680e-01,1.038351567498e+00
2.000000000000e+00,5.200000000000e-01,-9.283957760052e-02,1.476746478546e-01,2.881844687430e-01,1.038088019385e+00
2.000000000000e+00,5.400000000000e-01,-9.879595491353e-02,1.501141409589e-01,2.981524992552e-01,1.037824823401e+00
2.000000000000e+00,5.600000000000e-01,-1.048463416559e-01,1.523760882267e-01,3.080166612925e-01,1.037562001617e+00
2.000000000000e+00,5.800000000000e-01,-1.109837514182e-01,1.544662397847e-01,3.177759057766e-01,1.037299576363e+00
2.000000000000e+00,6.000000000000e-01,-1.172014252741e-01,1.563902198399e-01,3.274293106885e-01,1.037037570195e+00
2.000000000000e+00,6.200000000000e-01,-1.234928267660e-01,1.581535278224e-01,3.369760752963e-01,1.036776005862e+00
2.000000000000e+00,6.400000000000e-01,-1.298516369380e-01,1.597615395889e-01,3.464155145790e-01,1.036514906272e+00
2.000000000000e+00,6.600000000000e-01,-1.362717494179e-01,1.612195086834e-01,3.557470538408e-01,1.036254294462e+00
2.000000000000e+00,6.800000000000e-01,-1.427472655508e-01,1.625325676495e-01,3.649702235115e-01,1.035994193566e+00
2.000000000000e+00,7.000000000000e-01,-1.492724895861e-01,1.637057293921e-01,3.740846541270e-01,1.035734626785e+00
2.000000000000e+00,7.200000000000e-01,-1.558419239201e-01,1.647438885836e-01,3.830900714855e-01,1.035475617359e+00
2.000000000000e+00,7.400000000000e-01,-1.624502643950e-01,1.656518231110e-01,3.919862919738e-01,1.035217188539e+00
2.000000000000e+00,7.600000000000e-01,-1.690923956583e-01,1.664341955601e-01,4.007732180596e-01,1.034959363556e+00
2.000000000000e+00,7.800000000000e-01,-1.757633865795e-01,1.670955547354e-01,4.094508339449e-01,1.034702165599e+00
2.000000000000e+00,8.000000000000e-01,-1.824584857305e-01,1.676403372096e-01,4.180192013754e-01,1.034445617787e+00
2.000000000000e+00,8.200000000000e-01,-1.891731169276e-01,1.680728689012e-01,4.264784556030e-01,1.034189743145e+00
2.000000000000e+00,8.400000000000e-01,-1.959028748380e-01,1.683973666774e-01,4.348288014949e-01,1.033934564580e+00
2.000000000000e+00,8.600000000000e-01,-2.026435206491e-01,1.686179399785e-01,4.430705097870e-01,1.033680104858e+00
2.000000000000e+00,8.800000000000e-01,-2.093909778050e-01,1.687385924627e-01,4.512039134758e-01,1.033426386579e+00
2.000000000000e+00,9.000000000000e-01,-2.161413278080e-01,1.687632236661e-01,4.592294043464e-01,1.033173432162e+00
2.000000000000e+00,9.200000000000e-01,-2.228908060872e-01,1.686956306786e-01,4.671474296311e-01,1.032921263819e+00
2.000000000000e+00,9.400000000000e-01,-2.296357979347e-01,1.685395098296e-01,4.749584887962e-01,1.032669903537e+00
2.000000000000e+00,9.600000000000e-01,-2.363728345089e-01,1.682984583855e-01,4.826631304513e-01,1.032419373060e+00
2.000000000000e+00,9.800000000000e-01,-2.430985889057e-01,1.679759762535e-01,4.902619493796e-01,1.032169693871e+00
2.000000000000e+00,1.000000000000e+00,-2.498098722986e-01,1.675754676907e-01,4.977555836840e-01,1.031920887174e+00
2.000000000000e+00,1.020000000000e+00,-2.565036301471e-01,1.671002430169e-01,5.051447120461e-01,1.031672973880e+00
2.000000000000e+00,1.040000000000e+00,-2.631769384732e-01,1.665535203291e-01,5.124300510944e-01,1.031425974589e+00
2.000000000000e+00,1.060000000000e+00,-2.698270002072e-01,1.659384272150e-01,5.196123528787e-01,1.031179909577e+00
2.000000000000e+00,1.080000000000e+00,-2.764511416007e-01,1.652580024662e-01,5.266924024472e-01,1.030934798783e+00
2.000000000000e+00,1.100000000000e+00,-2.830468087101e-01,1.645151977862e-01,5.336710155226e-01,1.030690661794e+00
2.000000000000e+00,1.120000000000e+00,-2.896115639460e-01,1.637128794944e-01,5.405490362751e-01,1.030447517834e+00
2.000000000000e+00,1.140000000000e+00,-2.961430826929e-01,1.628538302232e-01,5.473273351884e-01,1.030205385755e+00
2.000000000000e+00,1.160000000000e+00,-3.026391499949e-01,1.619407506078e-01,5.540068070158e-01,1.029964284021e+00
2.000000000000e+00,1.180000000000e+00,-3.090976573095e-01,1.609762609666e-01,5.605883688243e-01,1.029724230705e+00
2.000000000000e+00,1.200000000000e+00,-3.155165993285e-01,1.599629029717e-01,5.670729581219e-01,1.029485243473e+00
2.000000000000e+00,1.220000000000e+00,-3.218940708652e-01,1.589031413074e-01,5.734615310683e-01,1.029247339582e+00
2.000000000000e+00,1.240000000000e+00,-3.282282638081e-01,1.577993653173e-01,5.797550607636e-01,1.029010535869e+00
2.000000000000e+00,1.260000000000e+00,-3.345174641400e-01,1.566538906367e-01,5.859545356130e-01,1.028774848743e+00
2.000000000000e+00,1.280000000000e+00,-3.407600490218e-01,1.554689608119e-01,5.920609577666e-01,1.028540294182e+00
2.000000000000e+00,1.300000000000e+00,-3.469544839412e-01,1.542467489040e-01,5.980753416293e-01,1.028306887727e+00
2.000000000000e+00,1.320000000000e+00,-3.530993199251e-01,1.529893590758e-01,6.039987124402e-01,1.028074644473e+00
2.000000000000e+00,1.340000000000e+00,-3.591931908153e-01,1.516988281632e-01,6.098321049181e-01,1.027843579071e+00
2.000000000000e+00,1.360000000000e+00,-3.652348106065e-01,1.503771272286e-01,6.155765619714e-01,1.027613705718e+00
2.000000000000e+00,1.380000000000e+00,-3.712229708456e-01,1.490261630961e-01,6.212331334699e-01,1.027385038160e+00
2.000000000000e+00,1.400000000000e+00,-3.771565380934e-01,1.476477798683e-01,6.268028750761e-01,1.027157589685e+00
2.000000000000e+00,1.420000000000e+00,-3.830344514454e-01,1.462437604241e-01,6.322868471341e-01,1.026931373122e+00
2.000000000000e+00,1.440000000000e+00,-3.888557201121e-01,1.448158278960e-01,6.376861136142e-01,1.026706400843e+00
2.000000000000e+00,1.460000000000e+00,-3.946194210591e-01,1.433656471285e-01,6.430017411106e-01,1.026482684756e+00
2.000000000000e+00,1.480000000000e+00,-4.003246967038e-01,1.418948261150e-01,6.482347978908e-01,1.026260236311e+00
2.000000000000e+00,1.500000000000e+00,-4.059707526699e-01,1.404049174142e-01,6.533863529946e-01,1.026039066496e+00
2.000000000000e+00,1.520000000000e+00,-4.115568555981e-01,1.388974195456e-01,6.584574753809e-01,1.025819185838e+00
2.000000000000e+00,1.540000000000e+00,-4.170823310121e-01,1.373737783627e-01,6.634492331202e-01,1.025600604407e+00
2.000000000000e+00,1.560000000000e+00,-4.225465612390e-01,1.358353884056e-01,6.683626926311e-01,1.025383331813e+00
2.000000000000e+00,1.580000000000e+00,-4.279489833833e-01,1.342835942308e-01,6.731989179599e-01,1.025167377214e+00
2.000000000000e+00,1.600000000000e+00,-4.332890873540e-01,1.327196917192e-01,6.779589701006e-01,1.024952749310e+00
2.000000000000e+00,1.620000000000e+00,-4.385664139434e-01,1.311449293623e-01,6.826439063541e-01,1.024739456354e+00
2.000000000000e+00,1.640000000000e+00,-4.437805529566e-01,1.295605095253e-01,6.872547797249e-01,1.024527506150e+00
2.000000000000e+00,1.660000000000e+00,-4.489311413915e-01,1.279675896885e-01,6.917926383550e-01,1.024316906058e+00
2.000000000000e+00,1.680000000000e+00,-4.540178616680e-01,1.263672836655e-01,6.962585249907e-01,1.024107662998e+00
2.000000000000e+00,1.700000000000e+00,-4.590404399052e-01,1.247606627999e-01,7.006534764845e-01,1.023899783453e+00
2.000000000000e+00,1.720000000000e+00,-4.639986442458e-01,1.231487571387e-01,7.049785233281e-01,1.023693273474e+00
2.000000000000e+00,1.740000000000e+00,-4.688922832282e-01,1.215325565833e-01,7.092346892155e-01,1.023488138684e+00
2.000000000000e+00,1.760000000000e+00,-4.737212042025e-01,1.199130120182e-01,7.134229906369e-01,1.023284384285e+00
2.000000000000e+00,1.780000000000e+00,-4.784852917923e-01,1.182910364180e-01,7.175444364988e-01,1.023082015060e+00
2.000000000000e+00,1.800000000000e+00,-4.831844664002e-01,1.166675059312e-01,7.216000277729e-01,1.022881035381e+00
2.000000000000e+00,1.820000000000e+00,-4.878186827556e-01,1.150432609420e-01,7.255907571694e-01,1.022681449213e+00
2.000000000000e+00,1.840000000000e+00,-4.923879285058e-01,1.134191071103e-01,7.295176088351e-01,1.022483260120e+00
2.000000000000e+00,1.860000000000e+00,-4.968922228470e-01,1.117958163898e-01,7.333815580755e-01,1.022286471271e+00
2.000000000000e+00,1.880000000000e+00,-5.013316151959e-01,1.101741280242e-01,7.371835710995e-01,1.022091085447e+00
2.000000000000e+00,1.900000000000e+00,-5.057061839009e-01,1.085547495224e-01,7.409246047843e-01,1.021897105045e+00
2.000000000000e+00,1.920000000000e+00,-5.100160349922e-01,1.069383576111e-01,7.446056064626e-01,1.021704532089e+00
2.000000000000e+00,1.940000000000e+00,-5.142613009688e-01,1.053255991672e-01,7.482275137279e-01,1.021513368230e+00
2.000000000000e+00,1.960000000000e+00,-5.184421396233e-01,1.037170921288e-01,7.517912542590e-01,1.021323614758e+00
2.000000000000e+00,1.980000000000e+00,-5.225587329019e-01,1.021134263861e-01,7.552977456626e-01,1.021135272607e+00
2.000000000000e+00,2.000000000000e+00,-5.266112857995e-01,1.005151646506e-01,7.587478953322e-01,1.020948342362e+00
2.000000000000e+00,2.020000000000e+00,-5.306000252904e-01,9.892284330505e-02,7.621426003234e-01,1.020762824264e+00
2.000000000000e+00,2.040000000000e+00,-5.345251992917e-01,9.733697323239e-02,7.654827472447e-01,1.020578718221e+00
2.000000000000e+00,2.060000000000e+00,-5.383870756592e-01,9.575804062588e-02,7.687692121622e-01,1.020396023812e+00
